Oval,0.5,Very Good,E,VVS2,1366.0
Oval,0.5,Very Good,F,VVS1,1329.0
Oval,0.55,Very Good,G,VVS1,1359.05
Oval,0.51,Very Good,E,VVS2,1312.23
Oval,0.52,Very Good,F,VS1,1347.84
Oval,0.57,Very Good,G,VVS1,1330.95
Oval,0.51,Very Good,E,VS1,1312.23
Oval,0.51,Very Good,G,VVS1,1352.01
Oval,0.57,Very Good,G,VVS2,1366.86
Oval,0.54,Very Good,F,VVS2,1353.78
Oval,0.5,Very Good,E,VS1,1320.0
Oval,0.5,Very Good,F,VVS1,1311.0
Oval,0.5,Very Good,F,VVS1,1302.0
Oval,0.51,Very Good,F,VVS1,1361.19
Oval,0.5,Very Good,E,VVS1,1352.0
Oval,0.55,Very Good,E,VS1,1362.9
Oval,0.5,Very Good,E,VVS2,1345.0
Oval,0.54,Very Good,E,VVS1,1345.14
Oval,0.5,Very Good,E,VVS2,1350.0
Oval,0.59,Very Good,G,VVS2,1354.05
Oval,0.52,Very Good,G,VVS1,1319.76
Oval,0.51,Very Good,E,VVS1,1331.1
Oval,0.5,Very Good,F,VVS1,1348.0
Oval,0.55,Very Good,G,VVS1,1356.85
Oval,0.51,Very Good,F,VVS2,1356.09
Oval,0.5,Very Good,E,VS1,1313.0
Oval,0.53,Very Good,E,VS1,1312.81
Oval,0.54,Good,E,VS1,1333.26
Oval,0.51,Very Good,E,VS1,1303.05
Oval,0.54,Good,G,VVS1,1355.94
Oval,0.5,Very Good,F,VVS1,1342.0
Oval,0.5,Very Good,E,VVS2,1365.0
Oval,0.5,Very Good,E,VVS1,1346.0
Oval,0.5,Very Good,F,VVS2,1309.0
Oval,0.55,Very Good,F,VS1,1309.0
Oval,0.5,Very Good,E,VVS1,1347.0
Oval,0.54,Very Good,G,VVS2,1348.92
Oval,0.52,Very Good,F,VVS1,1361.88
Oval,0.56,Very Good,G,VVS1,1345.12
Oval,0.5,Good,E,VVS2,1346.0
Oval,0.5,Very Good,E,VVS2,1306.0
Oval,0.56,Very Good,F,VVS2,1318.8
Oval,0.56,Very Good,G,VVS2,1338.96
Oval,0.56,Very Good,F,VVS1,1322.16
Oval,0.52,Very Good,E,VS1,1339.0
Oval,0.54,Very Good,G,VVS1,1366.74
Oval,0.54,Very Good,G,VS1,1319.22
Oval,0.52,Very Good,E,VVS1,1302.08
Oval,0.54,Very Good,G,VVS1,1366.74
Oval,0.52,Very Good,F,VVS2,1342.12
Oval,0.52,Very Good,G,VVS1,1319.76
Oval,0.5,Very Good,E,VVS1,1455.0
Oval,0.6,Very Good,F,VS1,1408.2
Oval,0.56,Very Good,G,VVS1,1402.24
Oval,0.51,Very Good,G,VVS1,1469.82
Oval,0.59,Very Good,F,VS1,1420.72
Oval,0.59,Very Good,E,VVS2,1456.12
Oval,0.52,Very Good,E,VVS2,1426.88
Oval,0.54,Very Good,E,VS1,1411.02
Oval,0.6,Very Good,F,VS1,1498.2
Oval,0.52,Very Good,E,VVS1,1465.88
Oval,0.59,Good,G,VVS2,1427.21
Oval,0.56,Very Good,E,VS1,1408.96
Oval,0.55,Very Good,E,VVS1,1450.9
Oval,0.51,Very Good,E,VVS2,1423.92
Oval,0.5,Very Good,E,VVS2,1413.0
Oval,0.5,Very Good,E,VVS1,1479.0
Oval,0.5,Very Good,E,VVS1,1479.0
Oval,0.53,Very Good,E,VVS2,1453.26
Oval,0.5,Very Good,E,VVS2,1458.0
Oval,0.59,Very Good,F,VS1,1430.75
Oval,0.54,Very Good,E,VVS1,1435.86
Oval,0.51,Very Good,E,VVS1,1467.78
Oval,0.5,Very Good,E,VVS2,1414.0
Oval,0.54,Very Good,F,VVS1,1476.9
Oval,0.6,Very Good,G,VS1,1485.0
Oval,0.54,Very Good,E,VS1,1419.12
Oval,0.54,Very Good,F,VS1,1419.12
Oval,0.6,Very Good,G,VS1,1488.0
Oval,0.63,Very Good,G,VS1,1479.24
Oval,0.59,Very Good,E,VS1,1486.8
Oval,0.54,Very Good,F,VVS2,1418.04
Oval,0.53,Very Good,F,VVS1,1435.77
Oval,0.56,Very Good,E,VVS2,1471.12
